L -394.5000, -408.0000, 11.6514, -379.5000, -406.0000, 6.8751, 0, 0, 0
L -379.5000, -406.0000, 6.8751, -363.5000, -398.0000, 10.8750, 0, 0, 0
L -363.5000, -398.0000, 10.8750, -340.5000, -405.0000, 7.0002, 0, 0, 0
L -340.5000, -405.0000, 7.0002, -348.5000, -398.0000, 11.2979, 0, 0, 0
L -348.5000, -398.0000, 11.2979, -340.5000, -399.0000, 21.9926, 0, 0, 0
L -340.5000, -399.0000, 21.9926, -335.5000, -393.0000, 22.0000, 0, 0, 0
L -335.5000, -393.0000, 22.0000, -329.5000, -394.0000, 7.6929, 0, 0, 0
L -329.5000, -394.0000, 7.6929, -331.5000, -374.0000, 8.0658, 0, 0, 0
L -331.5000, -374.0000, 8.0658, -325.5000, -356.0000, 7.1152, 0, 0, 0
L -325.5000, -356.0000, 7.1152, -325.5000, -315.0000, 6.9396, 0, 0, 0
L -325.5000, -315.0000, 6.9396, -329.5000, -313.0000, 22.2401, 0, 0, 0
L -329.5000, -313.0000, 22.2401, -320.5000, -313.0000, 8.2359, 0, 0, 0
L -320.5000, -313.0000, 8.2359, -313.5000, -309.0000, 12.9842, 0, 0, 0
L -313.5000, -309.0000, 12.9842, -312.5000, -304.0000, 24.0001, 0, 0, 0
L -312.5000, -304.0000, 24.0001, -298.5000, -293.0000, 23.6800, 0, 0, 0
L -298.5000, -293.0000, 23.6800, -295.5000, -283.0000, 21.9064, 0, 0, 0
L -295.5000, -283.0000, 21.9064, -291.5000, -292.0000, 6.9896, 0, 0, 0
L -291.5000, -292.0000, 6.9896, -289.5000, -284.0000, 6.9895, 0, 0, 0
L -289.5000, -284.0000, 6.9895, -220.5000, -286.0000, 7.3334, 0, 0, 0
L -220.5000, -286.0000, 7.3334, -215.5000, -284.0000, 12.0135, 0, 0, 0
L -215.5000, -284.0000, 12.0135, -214.5000, -274.0000, 13.7420, 0, 0, 0
L -214.5000, -274.0000, 13.7420, -215.5000, -236.0000, 12.0000, 0, 0, 0
L -215.5000, -236.0000, 12.0000, -289.5000, -236.0000, 7.7087, 0, 0, 0
L -289.5000, -236.0000, 7.7087, -292.5000, -231.0000, 7.6000, 0, 0, 0
L -292.5000, -231.0000, 7.6000, -295.5000, -237.0000, 21.6545, 0, 0, 0
L -295.5000, -237.0000, 21.6545, -297.5000, -231.0000, 23.6157, 0, 0, 0
L -297.5000, -231.0000, 23.6157, -313.5000, -219.0000, 24.1200, 0, 0, 0
L -313.5000, -219.0000, 24.1200, -312.5000, -215.0000, 14.1999, 0, 0, 0
L -312.5000, -215.0000, 14.1999, -319.5000, -210.0000, 7.5673, 0, 0, 0
L -319.5000, -210.0000, 7.5673, -328.5000, -211.0000, 22.4799, 0, 0, 0
L -328.5000, -211.0000, 22.4799, -329.5000, -209.0000, 22.9599, 0, 0, 0
L -329.5000, -209.0000, 22.9599, -325.5000, -208.0000, 7.6565, 0, 0, 0
L -325.5000, -208.0000, 7.6565, -328.5000, -181.0000, 7.0000, 0, 0, 0
L -328.5000, -181.0000, 7.0000, -330.5000, -180.0000, 7.2500, 0, 0, 0
L -330.5000, -180.0000, 7.2500, -331.5000, -185.0000, 10.2499, 0, 0, 0
L -331.5000, -185.0000, 10.2499, -329.5000, -204.0000, 11.2789, 0, 0, 0
L -329.5000, -204.0000, 11.2789, -332.5000, -204.0000, 22.5999, 0, 0, 0
L -332.5000, -204.0000, 22.5999, -335.5000, -181.0000, 23.6856, 0, 0, 0
L -335.5000, -181.0000, 23.6856, -341.5000, -174.0000, 24.4000, 0, 0, 0
L -341.5000, -174.0000, 24.4000, -341.5000, -166.0000, 24.2400, 0, 0, 0
L -341.5000, -166.0000, 24.2400, -368.5000, -138.0000, 8.1512, 0, 0, 0
L -368.5000, -138.0000, 8.1512, -390.5000, -146.0000, 11.3341, 0, 0, 0
L -390.5000, -146.0000, 11.3341, -405.5000, -138.0000, 6.9378, 0, 0, 0
L -405.5000, -138.0000, 6.9378, -430.5000, -133.0000, 7.1398, 0, 0, 0
L -430.5000, -133.0000, 7.1398, -434.5000, -120.0000, 7.3312, 0, 0, 0
L -434.5000, -120.0000, 7.3312, -435.5000, -132.0000, 10.3235, 0, 0, 0
L -435.5000, -132.0000, 10.3235, -438.5000, -132.0000, 22.9600, 0, 0, 0
L -438.5000, -132.0000, 22.9600, -437.5000, -110.0000, 8.6000, 0, 0, 0
L -437.5000, -110.0000, 8.6000, -441.5000, -104.0000, 15.5999, 0, 0, 0
L -441.5000, -104.0000, 15.5999, -440.5000, -115.0000, 13.5500, 0, 0, 0
L -440.5000, -115.0000, 13.5500, -443.5000, -115.0000, 24.6000, 0, 0, 0
L -443.5000, -115.0000, 24.6000, -445.5000, -98.0000, 22.9400, 0, 0, 0
L -445.5000, -98.0000, 22.9400, -439.5000, -96.0000, 6.9404, 0, 0, 0
L -439.5000, -96.0000, 6.9404, -439.5000, -85.0000, 13.9107, 0, 0, 0
L -439.5000, -85.0000, 13.9107, -436.5000, -82.0000, 8.4168, 0, 0, 0
L -436.5000, -82.0000, 8.4168, -436.5000, -73.0000, 14.2075, 0, 0, 0
L -436.5000, -73.0000, 14.2075, -440.5000, -71.0000, 24.6200, 0, 0, 0
L -440.5000, -71.0000, 24.6200, -436.5000, -48.0000, 23.9143, 0, 0, 0
L -436.5000, -48.0000, 23.9143, -433.5000, -48.0000, 16.0314, 0, 0, 0
L -433.5000, -48.0000, 16.0314, -429.5000, -41.0000, 8.7921, 0, 0, 0
L -429.5000, -41.0000, 8.7921, -432.5000, -15.0000, 24.6400, 0, 0, 0
L -432.5000, -15.0000, 24.6400, -428.5000, -14.0000, 14.5873, 0, 0, 0
L -428.5000, -14.0000, 14.5873, -428.5000, -5.0000, 8.4125, 0, 0, 0
L -428.5000, -5.0000, 8.4125, -433.5000, 1.0000, 15.6124, 0, 0, 0
L -433.5000, 1.0000, 15.6124, -431.5000, -11.0000, 14.1541, 0, 0, 0
L -431.5000, -11.0000, 14.1541, -434.5000, -11.0000, 24.4800, 0, 0, 0
L -434.5000, -11.0000, 24.4800, -437.5000, 8.0000, 22.4000, 0, 0, 0
L -437.5000, 8.0000, 22.4000, -443.5000, 9.0000, 19.2542, 0, 0, 0
L -443.5000, 9.0000, 19.2542, -444.5000, 15.0000, 10.1333, 0, 0, 0
L -444.5000, 15.0000, 10.1333, -433.5000, 23.0000, 25.3421, 0, 0, 0
L -433.5000, 23.0000, 25.3421, -433.5000, 18.0000, 16.3026, 0, 0, 0
L -433.5000, 18.0000, 16.3026, -422.5000, 19.0000, 18.9114, 0, 0, 0
L -422.5000, 19.0000, 18.9114, -410.5000, 30.0000, 28.7903, 0, 0, 0
L -410.5000, 30.0000, 28.7903, -406.5000, 30.0000, 28.5393, 0, 0, 0
L -406.5000, 30.0000, 28.5393, -403.5000, 24.0000, 34.4046, 0, 0, 0
L -403.5000, 24.0000, 34.4046, -403.5000, 11.0000, 36.3914, 0, 0, 0
L -403.5000, 11.0000, 36.3914, -388.5000, 10.0000, 36.5000, 0, 0, 0
L -388.5000, 10.0000, 36.5000, -388.5000, 37.0000, 36.4422, 0, 0, 0
L -388.5000, 37.0000, 36.4422, -392.5000, 39.0000, 20.2134, 0, 0, 0
L -392.5000, 39.0000, 20.2134, -386.5000, 50.0000, 15.9822, 0, 0, 0
L -386.5000, 50.0000, 15.9822, -385.5000, 61.0000, 17.8318, 0, 0, 0
L -385.5000, 61.0000, 17.8318, -395.5000, 78.0000, 28.0377, 0, 0, 0
L -395.5000, 78.0000, 28.0377, -389.5000, 100.0000, 18.6290, 0, 0, 0
L -389.5000, 100.0000, 18.6290, -396.5000, 117.0000, 22.3133, 0, 0, 0
L -396.5000, 117.0000, 22.3133, -399.5000, 118.0000, 28.1336, 0, 0, 0
L -399.5000, 118.0000, 28.1336, -397.5000, 131.0000, 30.5061, 0, 0, 0
L -397.5000, 131.0000, 30.5061, -410.5000, 139.0000, 0.5714, 0, 0, 0
L -410.5000, 139.0000, 0.5714, -453.5000, 138.0000, 10.3333, 0, 0, 0
L -453.5000, 138.0000, 10.3333, -452.5000, 141.0000, 20.1666, 0, 0, 0
L -452.5000, 141.0000, 20.1666, -446.5000, 140.0000, 23.1000, 0, 0, 0
L -446.5000, 140.0000, 23.1000, -446.5000, 198.0000, 23.1000, 0, 0, 0
L -446.5000, 198.0000, 23.1000, -396.5000, 199.0000, 22.8001, 0, 0, 0
L -396.5000, 199.0000, 22.8001, -394.5000, 205.0000, 9.5000, 0, 0, 0
L -394.5000, 205.0000, 9.5000, -393.5000, 172.0000, 24.0518, 0, 0, 0
L -393.5000, 172.0000, 24.0518, -320.5000, 171.0000, 20.7733, 0, 0, 0
L -320.5000, 171.0000, 20.7733, -373.5000, 169.0000, 24.2473, 0, 0, 0
L -373.5000, 169.0000, 24.2473, -373.5000, 48.0000, 23.9793, 0, 0, 0
L -373.5000, 48.0000, 23.9793, -240.5000, 48.0000, 24.0364, 0, 0, 0
L -240.5000, 48.0000, 24.0364, -240.5000, 169.0000, 24.2836, 0, 0, 0
L -240.5000, 169.0000, 24.2836, -313.5000, 170.0000, 14.3333, 0, 0, 0
L -313.5000, 170.0000, 14.3333, -260.5000, 172.0000, 23.9128, 0, 0, 0
L -260.5000, 172.0000, 23.9128, -260.5000, 293.0000, 24.0000, 0, 0, 0
L -260.5000, 293.0000, 24.0000, -313.5000, 294.0000, 10.3333, 0, 0, 0
L -313.5000, 294.0000, 10.3333, -306.5000, 296.0000, 23.1000, 0, 0, 0
L -306.5000, 296.0000, 23.1000, -306.5000, 346.0000, 22.5000, 0, 0, 0
L -306.5000, 346.0000, 22.5000, -248.5000, 347.0000, 22.8001, 0, 0, 0
L -248.5000, 347.0000, 22.8001, -246.5000, 353.0000, 9.5000, 0, 0, 0
L -246.5000, 353.0000, 9.5000, -245.5000, 345.0000, 28.0000, 0, 0, 0
L -245.5000, 345.0000, 28.0000, -222.5000, 344.0000, 28.0000, 0, 0, 0
L -222.5000, 344.0000, 28.0000, -222.5000, 341.0000, 28.0000, 0, 0, 0
L -222.5000, 341.0000, 28.0000, -245.5000, 341.0000, 28.0000, 0, 0, 0
L -245.5000, 341.0000, 28.0000, -245.5000, 296.0000, 28.0000, 0, 0, 0
L -245.5000, 296.0000, 28.0000, -126.5000, 296.0000, 28.0000, 0, 0, 0
L -126.5000, 296.0000, 28.0000, -116.5000, 297.0000, 28.0000, 0, 0, 0
L -116.5000, 297.0000, 28.0000, -115.5000, 353.0000, 18.7500, 0, 0, 0
L -115.5000, 353.0000, 18.7500, -113.5000, 347.0000, 22.8001, 0, 0, 0
L -113.5000, 347.0000, 22.8001, -53.5000, 347.0000, 22.8001, 0, 0, 0
L -53.5000, 347.0000, 22.8001, -52.5000, 342.0000, 19.7500, 0, 0, 0
L -52.5000, 342.0000, 19.7500, -59.5000, 341.0000, 22.8000, 0, 0, 0
L -59.5000, 341.0000, 22.8000, -60.5000, 281.0000, 9.6667, 0, 0, 0
L -60.5000, 281.0000, 9.6667, -64.5000, 282.0000, 28.8000, 0, 0, 0
L -64.5000, 282.0000, 28.8000, -64.5000, 287.0000, 23.7000, 0, 0, 0
L -64.5000, 287.0000, 23.7000, -215.5000, 287.0000, 22.5000, 0, 0, 0
L -215.5000, 287.0000, 22.5000, -215.5000, 136.0000, 22.8001, 0, 0, 0
L -215.5000, 136.0000, 22.8001, -208.5000, 134.0000, 18.7500, 0, 0, 0
L -208.5000, 134.0000, 18.7500, -218.5000, 133.0000, 28.0000, 0, 0, 0
L -218.5000, 133.0000, 28.0000, -218.5000, 13.0000, 28.0000, 0, 0, 0
L -218.5000, 13.0000, 28.0000, -220.5000, 9.0000, 28.0000, 0, 0, 0
L -220.5000, 9.0000, 28.0000, -230.5000, 9.0000, 28.0000, 0, 0, 0
L -230.5000, 9.0000, 28.0000, -230.5000, -20.0000, 28.0000, 0, 0, 0
L -230.5000, -20.0000, 28.0000, -217.5000, -20.0000, 28.0000, 0, 0, 0
L -217.5000, -20.0000, 28.0000, -201.5000, -4.0000, 28.0000, 0, 0, 0
L -201.5000, -4.0000, 28.0000, -201.5000, 9.0000, 28.0000, 0, 0, 0
L -201.5000, 9.0000, 28.0000, -216.5000, 9.0000, 28.0000, 0, 0, 0
L -216.5000, 9.0000, 28.0000, -216.5000, 12.0000, 28.0000, 0, 0, 0
L -216.5000, 12.0000, 28.0000, -197.5000, 13.0000, 28.0000, 0, 0, 0
L -197.5000, 13.0000, 28.0000, -181.5000, 10.0000, 18.7500, 0, 0, 0
L -181.5000, 10.0000, 18.7500, -198.5000, 9.0000, 28.0000, 0, 0, 0
L -198.5000, 9.0000, 28.0000, -198.5000, -7.0000, 28.0000, 0, 0, 0
L -198.5000, -7.0000, 28.0000, -214.5000, -23.0000, 28.0000, 0, 0, 0
L -214.5000, -23.0000, 28.0000, -230.5000, -23.0000, 28.0000, 0, 0, 0
L -230.5000, -23.0000, 28.0000, -232.5000, -39.0000, 18.8333, 0, 0, 0
L -232.5000, -39.0000, 18.8333, -233.5000, -7.0000, 28.0000, 0, 0, 0
L -233.5000, -7.0000, 28.0000, -281.5000, -6.0000, 28.0000, 0, 0, 0
L -281.5000, -6.0000, 28.0000, -281.5000, 25.0000, 28.0000, 0, 0, 0
L -281.5000, 25.0000, 28.0000, -370.5000, 25.0000, 28.0000, 0, 0, 0
L -370.5000, 25.0000, 28.0000, -370.5000, -48.0000, 28.0000, 0, 0, 0
L -370.5000, -48.0000, 28.0000, -322.5000, -47.0000, 28.0000, 0, 0, 0
L -322.5000, -47.0000, 28.0000, -322.5000, -80.0000, 28.0000, 0, 0, 0
L -322.5000, -80.0000, 28.0000, -233.5000, -80.0000, 28.0000, 0, 0, 0
L -233.5000, -80.0000, 28.0000, -232.5000, -47.0000, 18.7500, 0, 0, 0
L -232.5000, -47.0000, 18.7500, -230.5000, -64.0000, 28.0000, 0, 0, 0
L -230.5000, -64.0000, 28.0000, -199.5000, -64.0000, 28.0000, 0, 0, 0
L -199.5000, -64.0000, 28.0000, -198.5000, -96.0000, 28.0000, 0, 0, 0
L -198.5000, -96.0000, 28.0000, -181.5000, -97.0000, 18.7500, 0, 0, 0
L -181.5000, -97.0000, 18.7500, -188.5000, -99.0000, 22.8001, 0, 0, 0
L -188.5000, -99.0000, 22.8001, -188.5000, -228.0000, 22.8001, 0, 0, 0
L -188.5000, -228.0000, 22.8001, -167.5000, -228.0000, 23.1000, 0, 0, 0
L -167.5000, -228.0000, 23.1000, -166.5000, -167.0000, 16.3000, 0, 0, 0
L -166.5000, -167.0000, 16.3000, -162.5000, -168.0000, 18.7500, 0, 0, 0
L -162.5000, -168.0000, 18.7500, -162.5000, -176.0000, 28.0000, 0, 0, 0
L -162.5000, -176.0000, 28.0000, -99.5000, -176.0000, 13.0000, 0, 0, 0
L -99.5000, -176.0000, 13.0000, -99.5000, -168.0000, 13.0000, 0, 0, 0
L -99.5000, -168.0000, 13.0000, -96.5000, -168.0000, 0.7535, 0, 0, 0
L -96.5000, -168.0000, 0.7535, -96.5000, -219.0000, 4.0646, 0, 0, 0
L -96.5000, -219.0000, 4.0646, -64.5000, -219.0000, 6.6281, 0, 0, 0
L -64.5000, -219.0000, 6.6281, -63.5000, -222.0000, -1.2500, 0, 0, 0
L -63.5000, -222.0000, -1.2500, -121.5000, -223.0000, 8.0000, 0, 0, 0
L -121.5000, -223.0000, 8.0000, -120.5000, -336.0000, 8.0000, 0, 0, 0
L -120.5000, -336.0000, 8.0000, -0.5000, -336.0000, 8.0000, 0, 0, 0
L -0.5000, -336.0000, 8.0000, 1.5000, -323.0000, -1.2500, 0, 0, 0
L 1.5000, -323.0000, -1.2500, 3.5000, -329.0000, 3.4001, 0, 0, 0
L 3.5000, -329.0000, 3.4001, 133.5000, -330.0000, 2.8001, 0, 0, 0
L 133.5000, -330.0000, 2.8001, 133.5000, -459.0000, 2.8001, 0, 0, 0
L 133.5000, -459.0000, 2.8001, 139.5000, -459.0000, 8.8000, 0, 0, 0
L 139.5000, -459.0000, 8.8000, 141.5000, -464.0000, -10.5000, 0, 0, 0
L 141.5000, -464.0000, -10.5000, 141.5000, -500.0000, 12.2000, 0, 0, 0
L 141.5000, -500.0000, 12.2000, 134.5000, -500.0000, -2.4000, 0, 0, 0
L 134.5000, -500.0000, -2.4000, 134.5000, -463.0000, -2.4000, 0, 0, 0
L 134.5000, -463.0000, -2.4000, 129.5000, -463.0000, -5.9999, 0, 0, 0
L 129.5000, -463.0000, -5.9999, 129.5000, -500.0000, 12.2000, 0, 0, 0
L 129.5000, -500.0000, 12.2000, 115.5000, -501.0000, 11.0000, 0, 0, 0
L 115.5000, -501.0000, 11.0000, 112.5000, -495.0000, 2.5000, 0, 0, 0
L 112.5000, -495.0000, 2.5000, 109.5000, -500.0000, 2.5000, 0, 0, 0
L 109.5000, -500.0000, 2.5000, 112.5000, -500.0000, 2.5000, 0, 0, 0
L 112.5000, -500.0000, 2.5000, 113.5000, -504.0000, 15.5000, 0, 0, 0
L 113.5000, -504.0000, 15.5000, 106.5000, -511.0000, 13.7000, 0, 0, 0
L 106.5000, -511.0000, 13.7000, 103.5000, -511.0000, 2.5000, 0, 0, 0
L 103.5000, -511.0000, 2.5000, 102.5000, -507.0000, 2.5000, 0, 0, 0
L 102.5000, -507.0000, 2.5000, 97.5000, -510.0000, 2.5000, 0, 0, 0
L 97.5000, -510.0000, 2.5000, 97.5000, -524.0000, 2.5000, 0, 0, 0
L 97.5000, -524.0000, 2.5000, 100.5000, -527.0000, 2.5000, 0, 0, 0
L 100.5000, -527.0000, 2.5000, 107.5000, -524.0000, 15.5000, 0, 0, 0
L 107.5000, -524.0000, 15.5000, 113.5000, -533.0000, 11.2997, 0, 0, 0
L 113.5000, -533.0000, 11.2997, 130.5000, -534.0000, 11.2997, 0, 0, 0
L 130.5000, -534.0000, 11.2997, 128.5000, -555.0000, 11.0000, 0, 0, 0
L 128.5000, -555.0000, 11.0000, 115.5000, -555.0000, 11.0000, 0, 0, 0
L 115.5000, -555.0000, 11.0000, 112.5000, -549.0000, 2.5000, 0, 0, 0
L 112.5000, -549.0000, 2.5000, 109.5000, -554.0000, 2.5000, 0, 0, 0
L 109.5000, -554.0000, 2.5000, 112.5000, -554.0000, 2.5000, 0, 0, 0
L 112.5000, -554.0000, 2.5000, 113.5000, -558.0000, 15.5001, 0, 0, 0
L 113.5000, -558.0000, 15.5001, 106.5000, -565.0000, 13.7000, 0, 0, 0
L 106.5000, -565.0000, 13.7000, 103.5000, -565.0000, 2.5000, 0, 0, 0
L 103.5000, -565.0000, 2.5000, 102.5000, -561.0000, 2.5000, 0, 0, 0
L 102.5000, -561.0000, 2.5000, 97.5000, -564.0000, 2.5000, 0, 0, 0
L 97.5000, -564.0000, 2.5000, 97.5000, -578.0000, 2.5000, 0, 0, 0
L 97.5000, -578.0000, 2.5000, 100.5000, -581.0000, 2.5000, 0, 0, 0
L 100.5000, -581.0000, 2.5000, 107.5000, -578.0000, 15.5000, 0, 0, 0
L 107.5000, -578.0000, 15.5000, 113.5000, -587.0000, 11.2997, 0, 0, 0
L 113.5000, -587.0000, 11.2997, 130.5000, -588.0000, 11.2997, 0, 0, 0
L 130.5000, -588.0000, 11.2997, 129.5000, -608.0000, 12.2001, 0, 0, 0
L 129.5000, -608.0000, 12.2001, 115.5000, -609.0000, 11.0000, 0, 0, 0
L 115.5000, -609.0000, 11.0000, 112.5000, -603.0000, 2.5000, 0, 0, 0
L 112.5000, -603.0000, 2.5000, 109.5000, -608.0000, 2.5000, 0, 0, 0
L 109.5000, -608.0000, 2.5000, 112.5000, -608.0000, 2.5000, 0, 0, 0
L 112.5000, -608.0000, 2.5000, 113.5000, -612.0000, 15.5001, 0, 0, 0
L 113.5000, -612.0000, 15.5001, 106.5000, -619.0000, 13.7000, 0, 0, 0
L 106.5000, -619.0000, 13.7000, 103.5000, -619.0000, 2.5000, 0, 0, 0
L 103.5000, -619.0000, 2.5000, 102.5000, -615.0000, 2.5000, 0, 0, 0
L 102.5000, -615.0000, 2.5000, 97.5000, -618.0000, 2.5000, 0, 0, 0
L 97.5000, -618.0000, 2.5000, 97.5000, -632.0000, 2.5000, 0, 0, 0
L 97.5000, -632.0000, 2.5000, 101.5000, -636.0000, 2.5000, 0, 0, 0
L 101.5000, -636.0000, 2.5000, 103.5000, -632.0000, 2.5000, 0, 0, 0
L 103.5000, -632.0000, 2.5000, 107.5000, -632.0000, 15.7000, 0, 0, 0
L 107.5000, -632.0000, 15.7000, 113.5000, -641.0000, 11.2997, 0, 0, 0
L 113.5000, -641.0000, 11.2997, 125.5000, -641.0000, 11.2997, 0, 0, 0
L 125.5000, -641.0000, 11.2997, 125.5000, -649.0000, 2.5000, 0, 0, 0
L 125.5000, -649.0000, 2.5000, 162.5000, -649.0000, 2.5000, 0, 0, 0
L 162.5000, -649.0000, 2.5000, 162.5000, -641.0000, 11.2997, 0, 0, 0
L 162.5000, -641.0000, 11.2997, 174.5000, -641.0000, 11.2997, 0, 0, 0
L 174.5000, -641.0000, 11.2997, 180.5000, -632.0000, 15.4999, 0, 0, 0
L 180.5000, -632.0000, 15.4999, 184.5000, -632.0000, 11.6000, 0, 0, 0
L 184.5000, -632.0000, 11.6000, 185.5000, -636.0000, 2.5000, 0, 0, 0
L 185.5000, -636.0000, 2.5000, 190.5000, -632.0000, 2.5000, 0, 0, 0
L 190.5000, -632.0000, 2.5000, 190.5000, -618.0000, 2.5000, 0, 0, 0
L 190.5000, -618.0000, 2.5000, 185.5000, -615.0000, 2.5000, 0, 0, 0
L 185.5000, -615.0000, 2.5000, 185.5000, -618.0000, 2.5000, 0, 0, 0
L 185.5000, -618.0000, 2.5000, 181.5000, -619.0000, 15.7004, 0, 0, 0
L 181.5000, -619.0000, 15.7004, 174.5000, -612.0000, 15.2003, 0, 0, 0
L 174.5000, -612.0000, 15.2003, 174.5000, -609.0000, 12.2001, 0, 0, 0
L 174.5000, -609.0000, 12.2001, 178.5000, -608.0000, 2.5000, 0, 0, 0
L 178.5000, -608.0000, 2.5000, 175.5000, -603.0000, 2.5000, 0, 0, 0
L 175.5000, -603.0000, 2.5000, 172.5000, -609.0000, 12.2001, 0, 0, 0
L 172.5000, -609.0000, 12.2001, 158.5000, -608.0000, -5.6000, 0, 0, 0
L 158.5000, -608.0000, -5.6000, 157.5000, -588.0000, -4.8000, 0, 0, 0
L 157.5000, -588.0000, -4.8000, 174.5000, -587.0000, 11.2997, 0, 0, 0
L 174.5000, -587.0000, 11.2997, 180.5000, -578.0000, 15.4999, 0, 0, 0
L 180.5000, -578.0000, 15.4999, 187.5000, -581.0000, 2.5000, 0, 0, 0
L 187.5000, -581.0000, 2.5000, 190.5000, -578.0000, 2.5000, 0, 0, 0
L 190.5000, -578.0000, 2.5000, 190.5000, -564.0000, 2.5000, 0, 0, 0
L 190.5000, -564.0000, 2.5000, 185.5000, -561.0000, 2.5000, 0, 0, 0
L 185.5000, -561.0000, 2.5000, 185.5000, -564.0000, 2.5000, 0, 0, 0
L 185.5000, -564.0000, 2.5000, 181.5000, -565.0000, 15.7004, 0, 0, 0
L 181.5000, -565.0000, 15.7004, 174.5000, -558.0000, 15.2003, 0, 0, 0
L 174.5000, -558.0000, 15.2003, 174.5000, -555.0000, 12.2001, 0, 0, 0
L 174.5000, -555.0000, 12.2001, 178.5000, -554.0000, 2.5000, 0, 0, 0
L 178.5000, -554.0000, 2.5000, 175.5000, -549.0000, 2.5000, 0, 0, 0
L 175.5000, -549.0000, 2.5000, 172.5000, -555.0000, 12.2001, 0, 0, 0
L 172.5000, -555.0000, 12.2001, 159.5000, -555.0000, 12.2001, 0, 0, 0
L 159.5000, -555.0000, 12.2001, 157.5000, -534.0000, -4.8000, 0, 0, 0
L 157.5000, -534.0000, -4.8000, 174.5000, -533.0000, 11.2997, 0, 0, 0
L 174.5000, -533.0000, 11.2997, 180.5000, -524.0000, 15.4999, 0, 0, 0
L 180.5000, -524.0000, 15.4999, 184.5000, -524.0000, 11.6000, 0, 0, 0
L 184.5000, -524.0000, 11.6000, 186.5000, -528.0000, 2.5000, 0, 0, 0
L 186.5000, -528.0000, 2.5000, 190.5000, -524.0000, 2.5000, 0, 0, 0
L 190.5000, -524.0000, 2.5000, 190.5000, -510.0000, 2.5000, 0, 0, 0
L 190.5000, -510.0000, 2.5000, 185.5000, -507.0000, 2.5000, 0, 0, 0
L 185.5000, -507.0000, 2.5000, 185.5000, -510.0000, 2.5000, 0, 0, 0
L 185.5000, -510.0000, 2.5000, 181.5000, -511.0000, 15.6999, 0, 0, 0
L 181.5000, -511.0000, 15.6999, 174.5000, -504.0000, 15.1999, 0, 0, 0
L 174.5000, -504.0000, 15.1999, 174.5000, -501.0000, 12.2000, 0, 0, 0
L 174.5000, -501.0000, 12.2000, 178.5000, -500.0000, 2.5000, 0, 0, 0
L 178.5000, -500.0000, 2.5000, 175.5000, -495.0000, 2.5000, 0, 0, 0
L 175.5000, -495.0000, 2.5000, 172.5000, -501.0000, 12.2000, 0, 0, 0
L 172.5000, -501.0000, 12.2000, 158.5000, -500.0000, -5.6000, 0, 0, 0
L 158.5000, -500.0000, -5.6000, 158.5000, -463.0000, -5.6000, 0, 0, 0
L 158.5000, -463.0000, -5.6000, 153.5000, -463.0000, -2.0001, 0, 0, 0
L 153.5000, -463.0000, -2.0001, 153.5000, -500.0000, 12.2000, 0, 0, 0
L 153.5000, -500.0000, 12.2000, 146.5000, -500.0000, 1.0000, 0, 0, 0
L 146.5000, -500.0000, 1.0000, 146.5000, -464.0000, 1.0000, 0, 0, 0
L 146.5000, -464.0000, 1.0000, 148.5000, -459.0000, -0.0167, 0, 0, 0
L 148.5000, -459.0000, -0.0167, 154.5000, -459.0000, 3.1000, 0, 0, 0
L 154.5000, -459.0000, 3.1000, 154.5000, -309.0000, 3.7000, 0, 0, 0
L 154.5000, -309.0000, 3.7000, 88.5000, -309.0000, 3.7000, 0, 0, 0
L 88.5000, -309.0000, 3.7000, 87.5000, -304.0000, -9.6667, 0, 0, 0
L 87.5000, -304.0000, -9.6667, 120.5000, -303.0000, 8.0000, 0, 0, 0
L 120.5000, -303.0000, 8.0000, 120.5000, -256.0000, 8.0000, 0, 0, 0
L 120.5000, -256.0000, 8.0000, 134.5000, -255.0000, 8.0000, 0, 0, 0
L 134.5000, -255.0000, 8.0000, 134.5000, -246.0000, 8.0000, 0, 0, 0
L 134.5000, -246.0000, 8.0000, 143.5000, -237.0000, 8.0000, 0, 0, 0
L 143.5000, -237.0000, 8.0000, 153.5000, -237.0000, 8.0000, 0, 0, 0
L 153.5000, -237.0000, 8.0000, 153.5000, -167.0000, 8.0000, 0, 0, 0
L 153.5000, -167.0000, 8.0000, 121.5000, -167.0000, -1.1667, 0, 0, 0
L 121.5000, -167.0000, -1.1667, 121.5000, -163.0000, -1.1667, 0, 0, 0
L 121.5000, -163.0000, -1.1667, 239.5000, -164.0000, 8.0000, 0, 0, 0
L 239.5000, -164.0000, 8.0000, 239.5000, -41.0000, 8.0000, 0, 0, 0
L 239.5000, -41.0000, 8.0000, 78.5000, -41.0000, 8.0000, 0, 0, 0
L 78.5000, -41.0000, 8.0000, 78.5000, -164.0000, 8.0000, 0, 0, 0
L 78.5000, -164.0000, 8.0000, 112.5000, -164.0000, -1.2500, 0, 0, 0
L 112.5000, -164.0000, -1.2500, 111.5000, -167.0000, 8.0000, 0, 0, 0
L 111.5000, -167.0000, 8.0000, 80.5000, -167.0000, 8.0000, 0, 0, 0
L 80.5000, -167.0000, 8.0000, 80.5000, -214.0000, 8.0000, 0, 0, 0
L 80.5000, -214.0000, 8.0000, 66.5000, -215.0000, 8.0000, 0, 0, 0
L 66.5000, -215.0000, 8.0000, 66.5000, -225.0000, 8.0000, 0, 0, 0
